village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot
32.12.20.2010,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.20,LOSARANG,LOSARANG,45253,,,,45253,45253,45253,45253,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.20.2010;open_data_jabar:32.12.20.2010;kodepos_dev:32.12.20.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4155;open_data_jabar:21962;kodepos_dev:4155,2026-08-11
32.12.20.2011,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.20,LOSARANG,MUNTUR,45253,,,,45253,45253,45253,45253,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.20.2011;open_data_jabar:32.12.20.2011;kodepos_dev:32.12.20.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4156;open_data_jabar:21963;kodepos_dev:4156,2026-08-11
32.12.20.2012,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.20,LOSARANG,SANTING,45253,,,,45253,45253,45253,45253,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.20.2012;open_data_jabar:32.12.20.2012;kodepos_dev:32.12.20.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4157;open_data_jabar:21964;kodepos_dev:4157,2026-08-11
32.12.21.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,CURUG,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2001;open_data_jabar:32.12.21.2001;kodepos_dev:32.12.21.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4159;open_data_jabar:21966;kodepos_dev:4159,2026-08-11
32.12.21.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,PRANTI,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2002;open_data_jabar:32.12.21.2002;kodepos_dev:32.12.21.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4160;open_data_jabar:21967;kodepos_dev:4160,2026-08-11
32.12.21.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,WIRAKANAN,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2003;open_data_jabar:32.12.21.2003;kodepos_dev:32.12.21.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4161;open_data_jabar:21968;kodepos_dev:4161,2026-08-11
32.12.21.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,KARANGMULYA,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2004;open_data_jabar:32.12.21.2004;kodepos_dev:32.12.21.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4162;open_data_jabar:21970;kodepos_dev:4162,2026-08-11
32.12.21.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,WIRAPANJUNAN,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2006;open_data_jabar:32.12.21.2006;kodepos_dev:32.12.21.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4164;open_data_jabar:21972;kodepos_dev:4164,2026-08-11
32.12.21.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,PAREANGIRANG,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2007;open_data_jabar:32.12.21.2007;kodepos_dev:32.12.21.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4165;open_data_jabar:21973;kodepos_dev:4165,2026-08-11
32.12.21.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,BULAK,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2008;open_data_jabar:32.12.21.2008;kodepos_dev:32.12.21.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4166;open_data_jabar:21974;kodepos_dev:4166,2026-08-11
32.12.21.2009,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,ILIR,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2009;open_data_jabar:32.12.21.2009;kodepos_dev:32.12.21.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4167;open_data_jabar:21975;kodepos_dev:4167,2026-08-11
32.12.21.2010,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,SOGE,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2010;open_data_jabar:32.12.21.2010;kodepos_dev:32.12.21.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4168;open_data_jabar:21976;kodepos_dev:4168,2026-08-11
32.12.21.2011,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,ERETAN WETAN,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2011;open_data_jabar:32.12.21.2011;kodepos_dev:32.12.21.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4169;open_data_jabar:21977;kodepos_dev:4169,2026-08-11
32.12.21.2012,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,ERETAN KULON,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2012;open_data_jabar:32.12.21.2012;kodepos_dev:32.12.21.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4170;open_data_jabar:21978;kodepos_dev:4170,2026-08-11
32.12.21.2013,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.21,KANDANGHAUR,KERTAWINANGUN,45254,,,,45254,45254,45254,45254,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.21.2013;open_data_jabar:32.12.21.2013;kodepos_dev:32.12.21.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4171;open_data_jabar:21979;kodepos_dev:4171,2026-08-11
32.12.22.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,CIPEDANG,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2001;open_data_jabar:32.12.22.2001;kodepos_dev:32.12.22.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4172;open_data_jabar:21981;kodepos_dev:4172,2026-08-11
32.12.22.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,SIDAMULYA,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2002;open_data_jabar:32.12.22.2002;kodepos_dev:32.12.22.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4173;open_data_jabar:21982;kodepos_dev:4173,2026-08-11
32.12.22.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,MARGAMULYA,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2003;open_data_jabar:32.12.22.2003;kodepos_dev:32.12.22.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4174;open_data_jabar:21983;kodepos_dev:4174,2026-08-11
32.12.22.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,KERTAJAYA,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2004;open_data_jabar:32.12.22.2004;kodepos_dev:32.12.22.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4175;open_data_jabar:21984;kodepos_dev:4175,2026-08-11
32.12.22.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,BONGAS,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2005;open_data_jabar:32.12.22.2005;kodepos_dev:32.12.22.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4176;open_data_jabar:21985;kodepos_dev:4176,2026-08-11
32.12.22.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,CIPAAT,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2006;open_data_jabar:32.12.22.2006;kodepos_dev:32.12.22.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4177;open_data_jabar:21986;kodepos_dev:4177,2026-08-11
32.12.22.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,KERTAMULYA,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2007;open_data_jabar:32.12.22.2007;kodepos_dev:32.12.22.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4178;open_data_jabar:21987;kodepos_dev:4178,2026-08-11
32.12.22.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.22,BONGAS,PLAWANGAN,45255,,,,45255,45255,45255,45255,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.22.2008;open_data_jabar:32.12.22.2008;kodepos_dev:32.12.22.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4179;open_data_jabar:21988;kodepos_dev:4179,2026-08-11
32.12.23.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,ANJATAN,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2001;open_data_jabar:32.12.23.2001;kodepos_dev:32.12.23.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4180;open_data_jabar:21989;kodepos_dev:4180,2026-08-11
32.12.23.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,MANGUNJAYA,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2002;open_data_jabar:32.12.23.2002;kodepos_dev:32.12.23.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4181;open_data_jabar:21990;kodepos_dev:4181,2026-08-11
32.12.23.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,BUGIS,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2003;open_data_jabar:32.12.23.2003;kodepos_dev:32.12.23.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4182;open_data_jabar:21992;kodepos_dev:4182,2026-08-11
32.12.23.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,BUGIS TUA,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2004;open_data_jabar:32.12.23.2004;kodepos_dev:32.12.23.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4183;open_data_jabar:21993;kodepos_dev:4183,2026-08-11
32.12.23.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,SALAMDARMA,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2005;open_data_jabar:32.12.23.2005;kodepos_dev:32.12.23.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4184;open_data_jabar:21994;kodepos_dev:4184,2026-08-11
32.12.23.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,KEDUNGWUNGU,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2006;open_data_jabar:32.12.23.2006;kodepos_dev:32.12.23.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4185;open_data_jabar:21995;kodepos_dev:4185,2026-08-11
32.12.23.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,WANGUK,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2007;open_data_jabar:32.12.23.2007;kodepos_dev:32.12.23.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4186;open_data_jabar:21996;kodepos_dev:4186,2026-08-11
32.12.23.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,LEMPUYANG,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2008;open_data_jabar:32.12.23.2008;kodepos_dev:32.12.23.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4187;open_data_jabar:21997;kodepos_dev:4187,2026-08-11
32.12.23.2009,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,KOPYAH,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2009;open_data_jabar:32.12.23.2009;kodepos_dev:32.12.23.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4188;open_data_jabar:21998;kodepos_dev:4188,2026-08-11
32.12.23.2010,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,ANJATAN BARU,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2010;open_data_jabar:32.12.23.2010;kodepos_dev:32.12.23.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4189;open_data_jabar:21999;kodepos_dev:4189,2026-08-11
32.12.23.2011,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,CILANDAK,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2011;open_data_jabar:32.12.23.2011;kodepos_dev:32.12.23.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4190;open_data_jabar:22000;kodepos_dev:4190,2026-08-11
32.12.23.2012,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,CILANDAK LOR,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2012;open_data_jabar:32.12.23.2012;kodepos_dev:32.12.23.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4191;open_data_jabar:22001;kodepos_dev:4191,2026-08-11
32.12.23.2013,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.23,ANJATAN,ANJATAN UTARA,45256,,,,45256,45256,45256,45256,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.12.23.2013;open_data_jabar:32.12.23.2013;kodepos_dev:32.12.23.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4192;open_data_jabar:22004;kodepos_dev:4192,2026-08-11
32.13.01.2003,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,SUKAMANDI,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2003;open_data_jabar:32.13.01.2003;kodepos_dev:32.13.01.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4258;open_data_jabar:22076;kodepos_dev:4258,2026-08-11
32.13.01.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,CICADAS,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2004;open_data_jabar:32.13.01.2004;kodepos_dev:32.13.01.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4259;open_data_jabar:22077;kodepos_dev:4259,2026-08-11
32.13.01.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,SAGALAHERANG KIDUL,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2005;open_data_jabar:32.13.01.2005;kodepos_dev:32.13.01.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4260;open_data_jabar:22078;kodepos_dev:4260,2026-08-11
32.13.01.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,DAYEUH KOLOT,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2006;open_data_jabar:32.13.01.2006;kodepos_dev:32.13.01.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4261;open_data_jabar:22079;kodepos_dev:4261,2026-08-11
32.13.01.2009,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,LELES,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2009;open_data_jabar:32.13.01.2009;kodepos_dev:32.13.01.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4262;open_data_jabar:22081;kodepos_dev:4262,2026-08-11
32.13.01.2010,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,CURUGAGUNG,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2010;open_data_jabar:32.13.01.2010;kodepos_dev:32.13.01.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4263;open_data_jabar:22082;kodepos_dev:4263,2026-08-11
32.13.01.2011,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.01,SAGALAHERANG,SAGALAHERANG KALER,41282,,,,41282,41282,41282,41282,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.01.2011;open_data_jabar:32.13.01.2011;kodepos_dev:32.13.01.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4264;open_data_jabar:22083;kodepos_dev:4264,2026-08-11
32.13.02.2001,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.02,CISALAK,CUPUNAGARA,41283,,,,41283,41283,41283,41283,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.02.2001;open_data_jabar:32.13.02.2001;kodepos_dev:32.13.02.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4265;open_data_jabar:22084;kodepos_dev:4265,2026-08-11
32.13.02.2002,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.02,CISALAK,CIMANGGU,41283,,,,41283,41283,41283,41283,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.13.02.2002;open_data_jabar:32.13.02.2002;kodepos_dev:32.13.02.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4266;open_data_jabar:22085;kodepos_dev:4266,2026-08-11
